fund_code,transaction_date,apply_amt,redeem_amt,uv_key_page_1,uv_key_page_2,uv_key_page_3,date
168204,2024-04-22,32944.259454,23470.201951,15597.042787,2401.0,49866.487736,2024-04-22
530028,2024-04-22,50756.539773,43590.013707,12156.040409,4753.39949,10367.369085,2024-04-22
000086,2024-04-23,15411.349914,1349.977361,11116.180935,6145.765675,8679.010292,2024-04-23
000192,2024-04-23,32341.84857,5048.988038,4932.831764,2778.938056,5489.495667,2024-04-23
000385,2024-04-23,3099.212226,3274.520765,2655.313458,2429.963477,2976.737413,2024-04-23
000402,2024-04-23,5491.764199,4858.496347,3684.576539,2598.799357,3914.165078,2024-04-23
000965,2024-04-23,1505.708126,1659.252552,2602.331488,2401.0,3025.480826,2024-04-23
001016,2024-04-23,2871.986658,1709.935796,6298.35375,2401.0,6316.720833,2024-04-23
001316,2024-04-23,14228.062938,7257.55938,9778.209573,3572.254761,9479.391259,2024-04-23
001338,2024-04-23,32668.876463,23467.47255,8463.550278,3719.897852,9853.090758,2024-04-23
001407,2024-04-23,1349.977361,1349.977361,2417.954231,2401.706426,2431.37633,2024-04-23
001480,2024-04-23,3552.201937,4761.912948,9326.096758,2401.0,22742.544542,2024-04-23
050027,2024-04-23,153022.182587,12679.277282,19592.589789,6471.428187,15206.389058,2024-04-23
100050,2024-04-23,4045.782992,1555.2749,3454.281574,2560.652338,3668.328734,2024-04-23
160717,2024-04-23,1483.034484,1687.121376,3430.26308,2401.0,3413.30885,2024-04-23
161024,2024-04-23,3986.75863,7369.885032,13358.377927,2401.0,28000.475295,2024-04-23
161028,2024-04-23,38360.041655,35547.903457,66371.431187,2401.0,128577.91597,2024-04-23
164402,2024-04-23,6156.484968,13028.648005,18500.454771,2401.0,49705.422545,2024-04-23
164906,2024-04-23,9161.681589,20861.135886,53418.399038,2401.0,62768.657193,2024-04-23
166016,2024-04-23,12554.875616,3992.377121,2927.994,2480.826169,3394.941767,2024-04-23
168204,2024-04-23,33872.975865,32591.884873,19163.789041,2401.0,52356.64035,2024-04-23
530028,2024-04-23,67499.753417,44314.049985,15784.24575,5641.377316,11155.740806,2024-04-23
000086,2024-04-24,10777.619607,1384.13692,10873.876723,5913.351431,8739.056525,2024-04-24
000192,2024-04-24,20842.202991,25349.800519,4912.345402,2747.8553,5529.761965,2024-04-24
000385,2024-04-24,2845.145654,3225.760186,2678.625525,2441.972724,3000.04948,2024-04-24
000402,2024-04-24,4775.412563,6449.249046,3658.438767,2604.450767,3938.183571,2024-04-24
000965,2024-04-24,1509.118495,1854.883721,2605.157193,2401.0,3046.673614,2024-04-24
001016,2024-04-24,1984.695908,2097.031748,6433.987595,2401.0,6405.730544,2024-04-24
001316,2024-04-24,13766.804827,10175.223895,10015.568801,3559.539088,9667.300648,2024-04-24
001338,2024-04-24,18775.75914,15163.401762,8361.824895,3576.493319,9903.247023,2024-04-24
001407,2024-04-24,1349.977361,1349.977361,2420.073509,2403.825705,2437.02774,2024-04-24
001480,2024-04-24,4825.589267,8040.009819,10000.733849,2401.0,23901.790057,2024-04-24
050027,2024-04-24,105137.316542,28526.418951,19615.19543,6315.307981,15374.518511,2024-04-24
100050,2024-04-24,3700.254346,1911.715893,3454.988,2549.349517,3724.842836,2024-04-24
160717,2024-04-24,1552.615238,2295.864341,3659.145193,2401.0,3490.309314,2024-04-24
161024,2024-04-24,5259.233992,8393.955337,13544.874463,2401.0,29214.115633,2024-04-24
161028,2024-04-24,48471.321851,47987.463901,68947.06138,2401.0,133159.79678,2024-04-24
164402,2024-04-24,5052.048685,9372.878795,18914.420567,2401.0,52052.170626,2024-04-24
164906,2024-04-24,10258.083182,66906.982026,62584.279936,2401.0,67665.60412,2024-04-24
166016,2024-04-24,11123.122298,21730.411669,2905.388359,2483.651874,3370.216847,2024-04-24
168204,2024-04-24,28251.294757,12886.536446,18523.060411,2401.0,52352.401792,2024-04-24
530028,2024-04-24,46822.519181,80717.308934,15239.591093,5249.310734,11539.330273,2024-04-24
000086,2024-04-25,6273.784881,1349.977361,11155.03438,6414.207659,8093.382911,2024-04-25
000192,2024-04-25,8365.498042,38774.714958,4945.547437,2834.745732,5386.357431,2024-04-25
000385,2024-04-25,2655.315315,3169.14926,2657.432737,2438.440592,2947.773936,2024-04-25
000402,2024-04-25,3474.729275,6335.541191,3695.172933,2607.276472,3880.256616,2024-04-25
000965,2024-04-25,1546.764773,1627.129722,2598.799357,2401.0,3014.178005,2024-04-25
001016,2024-04-25,2367.686271,2040.702323,6518.052321,2401.0,6290.583061,2024-04-25
001316,2024-04-25,10458.219298,7560.076419,10135.661267,3579.319024,9268.87623,2024-04-25
001338,2024-04-25,9674.352463,7893.807681,8212.062525,3580.02545,9494.932637,2024-04-25
001407,2024-04-25,1353.689172,1349.977361,2421.486362,2403.119279,2428.550625,2024-04-25
001480,2024-04-25,2829.946679,8014.84585,10065.725066,2401.0,22742.544542,2024-04-25
050027,2024-04-25,28598.171576,57142.262306,20373.897248,7237.194268,14494.311374,2024-04-25
100050,2024-04-25,4674.913068,2068.487862,3437.327343,2569.129453,3623.117453,2024-04-25
160717,2024-04-25,1565.090014,2372.331508,3641.484536,2401.0,3393.528914,2024-04-25
161024,2024-04-25,5152.055674,4143.850573,13737.728835,2401.0,27575.206679,2024-04-25
161028,2024-04-25,18319.676324,21827.272668,67766.623077,2401.0,128590.631643,2024-04-25
164402,2024-04-25,4867.314853,6688.810834,19117.164907,2401.0,48657.792382,2024-04-25
164906,2024-04-25,9808.274628,90604.034604,64653.402491,2401.0,64291.005812,2024-04-25
166016,2024-04-25,1972.635663,23678.29099,2891.96626,2478.000464,3299.57422,2024-04-25
168204,2024-04-25,18457.454113,5266.781053,17799.679908,2401.0,50263.499301,2024-04-25
530028,2024-04-25,20049.187977,61173.038611,16655.269345,6497.565959,10954.409318,2024-04-25
000086,2024-04-26,3048.179205,1633.05334,10293.194326,5500.798488,8070.070844,2024-04-26
000192,2024-04-26,4127.50007,53443.351386,4754.812343,2716.772544,5491.614946,2024-04-26
000385,2024-04-26,2650.618925,2983.756351,2683.570509,2441.266298,3001.462332,2024-04-26
000402,2024-04-26,3652.547271,3672.443123,3669.741587,2591.735094,3945.247834,2024-04-26
000965,2024-04-26,1722.604779,1725.580514,2650.368475,2401.0,3120.848373,2024-04-26
001016,2024-04-26,3396.610975,3981.22039,7062.706978,2401.0,6915.770313,2024-04-26
001316,2024-04-26,14097.014908,5621.831336,10483.222994,3587.089713,10094.688544,2024-04-26
001338,2024-04-26,10833.47354,11310.129438,8412.687587,3493.135019,9995.788865,2024-04-26
001407,2024-04-26,1350.031548,1392.685357,2424.312067,2402.412853,2439.853445,2024-04-26
001480,2024-04-26,3287.4182,19100.542606,10990.437058,2401.0,25739.204794,2024-04-26
050027,2024-04-26,23899.717787,67664.270718,18519.52828,6066.645933,14459.696487,2024-04-26
100050,2024-04-26,5751.695542,2719.923379,3477.593641,2555.000928,3701.530769,2024-04-26
160717,2024-04-26,1653.121344,2746.593424,3799.724021,2401.0,3597.686107,2024-04-26
161024,2024-04-26,3607.143957,13190.922775,14420.843042,2401.0,29907.826234,2024-04-26
161028,2024-04-26,12875.250317,34279.136222,74886.693487,2401.0,140727.03502,2024-04-26
164402,2024-04-26,5184.116515,12172.540104,20158.437234,2401.0,52781.908966,2024-04-26
164906,2024-04-26,10144.679262,101305.34877,72428.330056,2401.0,73379.886246,2024-04-26
166016,2024-04-26,2449.765481,16721.95604,2873.599177,2469.523349,3240.234413,2024-04-26
168204,2024-04-26,18421.392643,9425.826515,17702.193082,2401.0,52097.381907,2024-04-26
530028,2024-04-26,19245.239266,109005.684451,14715.422798,5432.275139,10973.482828,2024-04-26
000086,2024-04-27,2205.710342,1349.977361,8586.46845,5094.60338,4821.922839,2024-04-27
000192,2024-04-27,2439.999244,10248.699884,4081.588104,2668.735558,3479.712919,2024-04-27
000385,2024-04-27,2198.766165,2364.361788,2627.762834,2429.963477,2634.12067,2024-04-27
000402,2024-04-27,1922.258793,2426.647451,3308.051335,2573.368011,3045.967188,2024-04-27
000965,2024-04-27,1464.295849,1505.125778,2578.312995,2401.0,2625.643555,2024-04-27
001016,2024-04-27,1702.674192,1706.479043,5938.076351,2401.0,3826.56822,2024-04-27
001316,2024-04-27,3796.142742,2828.641151,8549.734284,3321.473434,5461.945043,2024-04-27
001338,2024-04-27,4720.144121,2073.781339,6511.694485,3166.059654,5312.182673,2024-04-27
001407,2024-04-27,1350.047154,1355.943136,2419.367083,2404.532131,2421.486362,2024-04-27
001480,2024-04-27,1493.333217,2237.433543,8322.97145,2401.0,9825.540133,2024-04-27
050027,2024-04-27,7337.090715,58161.131848,15392.885594,5894.984348,8108.217863,2024-04-27
100050,2024-04-27,1550.746056,2170.16793,3142.747587,2513.321777,2971.792429,2024-04-27
160717,2024-04-27,1459.652454,1364.730972,3432.382359,2401.0,2824.855764,2024-04-27
161024,2024-04-27,2560.404453,1925.813299,11046.244734,2401.0,11271.594715,2024-04-27
161028,2024-04-27,3581.989199,6102.515931,55307.382894,2401.0,49275.208945,2024-04-27
164402,2024-04-27,1558.412817,1922.847968,14605.926725,2401.0,18169.140848,2024-04-27
164906,2024-04-27,2489.988081,6860.953984,51347.863631,2401.0,27806.914496,2024-04-27
166016,2024-04-27,1352.957647,2528.950561,2601.625062,2434.908461,2716.772544,2024-04-27
168204,2024-04-27,3479.775876,4074.525961,12642.768112,2401.0,20679.073398,2024-04-27
530028,2024-04-27,5777.095442,69882.269031,13299.03812,5662.570104,6076.5359,2024-04-27
000086,2024-04-28,2703.349138,1349.977361,5767.121193,3919.816488,4116.202992,2024-04-28
000192,2024-04-28,3808.037716,5199.328332,3276.968579,2552.881649,3077.049944,2024-04-28
000385,2024-04-28,2027.001133,2230.531904,2510.496072,2415.128525,2550.055944,2024-04-28
000402,2024-04-28,1753.616559,4735.286633,2838.277863,2479.413316,2810.727239,2024-04-28
000965,2024-04-28,2088.302813,1506.078223,2484.3583,2401.0,2535.927418,2024-04-28
001016,2024-04-28,1460.176931,1539.638419,4329.543726,2401.0,3293.92281,2024-04-28
001316,2024-04-28,3571.840401,4053.185428,5321.366214,2881.369866,4272.323198,2024-04-28
001338,2024-04-28,2667.462367,2813.709264,4761.876606,2836.865011,4279.387461,2024-04-28
001407,2024-04-28,1381.657809,1349.977361,2408.770689,2401.0,2410.183542,2024-04-28
001480,2024-04-28,1699.918131,1701.604378,4715.958898,2401.0,6385.244182,2024-04-28
050027,2024-04-28,7237.707202,28578.695402,9384.730139,4056.156759,6335.794343,2024-04-28
100050,2024-04-28,2338.023694,1433.282606,2801.543697,2454.688397,2766.222383,2024-04-28
160717,2024-04-28,1404.814637,1350.325404,2852.406389,2401.0,2646.836343,2024-04-28
161024,2024-04-28,2189.808724,2426.333166,6617.658426,2401.0,8789.21279,2024-04-28
161028,2024-04-28,2225.776341,5210.769219,27845.767941,2401.0,35560.649273,2024-04-28
164402,2024-04-28,1496.751768,2066.835266,7935.143426,2401.0,13036.953972,2024-04-28
164906,2024-04-28,1835.48303,6585.956804,24769.987947,2401.0,17652.036816,2024-04-28
166016,2024-04-28,1364.065989,3267.83712,2549.349517,2425.018493,2627.762834,2024-04-28
168204,2024-04-28,3329.868971,2341.567146,8239.61315,2401.0,15448.69327,2024-04-28
530028,2024-04-28,7505.428906,43350.483727,8072.896549,4010.239051,4983.694456,2024-04-28
000086,2024-04-29,3618.660814,1349.977361,9605.841562,5093.190528,8118.107831,2024-04-29
000192,2024-04-29,8000.617906,101574.360072,4605.049973,2684.276936,5661.863678,2024-04-29
000385,2024-04-29,3082.874565,3935.855007,2668.735558,2427.137772,3091.178469,2024-04-29
000402,2024-04-29,4529.452642,9952.485826,3601.218239,2571.248732,3980.569147,2024-04-29
000965,2024-04-29,1968.226681,1842.886713,2648.249196,2401.0,3202.087394,2024-04-29
001016,2024-04-29,3851.405223,5771.52767,7272.515581,2401.0,7366.470276,2024-04-29
001316,2024-04-29,15699.639335,14156.456781,10175.927565,3422.492391,10895.069511,2024-04-29
001338,2024-04-29,18582.172773,11027.932752,8156.254849,3360.326879,10531.259981,2024-04-29
001407,2024-04-29,1405.681629,1351.859601,2427.844198,2403.119279,2445.504855,2024-04-29
001480,2024-04-29,5831.43799,19103.318824,11640.34923,2401.0,27897.337059,2024-04-29
050027,2024-04-29,17233.084751,290482.840128,16855.894406,5323.485493,15138.572136,2024-04-29
100050,2024-04-29,5732.581446,4296.158506,3469.822952,2545.817386,3785.595496,2024-04-29
160717,2024-04-29,1632.853335,2343.801603,3801.136874,2401.0,3664.796603,2024-04-29
161024,2024-04-29,3703.926709,11951.995038,14735.90916,2401.0,33117.120794,2024-04-29
161028,2024-04-29,33989.353406,110527.145809,80646.89332,2401.0,159972.912413,2024-04-29
164402,2024-04-29,5702.542432,21570.201641,20578.054441,2401.0,57848.398199,2024-04-29
164906,2024-04-29,11000.448548,78881.679458,70731.494147,2401.0,79593.611747,2024-04-29
166016,2024-04-29,1411.517247,28470.770441,2832.626453,2461.75266,3184.426737,2024-04-29
168204,2024-04-29,23208.827174,10854.602961,16302.762634,2401.0,55233.914561,2024-04-29
530028,2024-04-29,55895.260647,216252.174169,13328.001597,4834.638512,11574.651586,2024-04-29
000086,2024-04-30,3630.215657,1378.429941,11156.447232,6406.43697,7819.995943,2024-04-30
000192,2024-04-30,4924.3046,37301.364098,4951.905273,2863.709209,5284.632048,2024-04-30
000385,2024-04-30,2553.413459,2724.570513,2690.634772,2436.321314,2964.02174,2024-04-30
000402,2024-04-30,3119.189467,6499.924108,3722.723558,2660.964869,3813.852547,2024-04-30
000965,2024-04-30,1527.969838,1784.261547,2656.726311,2401.0,3056.563582,2024-04-30
001016,2024-04-30,2441.087644,3085.213277,7302.185485,2401.0,6558.318619,2024-04-30
001316,2024-04-30,9188.997651,3847.8505,10875.996002,3768.641265,9456.079192,2024-04-30
001338,2024-04-30,34088.233468,7953.802533,8549.027857,3735.43923,9624.915072,2024-04-30
001407,2024-04-30,1367.482102,1842.682211,2425.72492,2403.825705,2441.266298,2024-04-30
001480,2024-04-30,3145.385862,11966.246715,11280.778257,2401.0,22806.829333,2024-04-30
050027,2024-04-30,14833.040175,151843.959118,20042.583326,7209.643643,14050.675675,2024-04-30
100050,2024-04-30,5695.036877,1544.624276,3444.391606,2562.771617,3650.668078,2024-04-30
160717,2024-04-30,1634.925339,2420.448779,3758.044871,2401.0,3426.024523,2024-04-30
161024,2024-04-30,8114.793016,3468.328432,15052.38813,2401.0,28022.37451,2024-04-30
161028,2024-04-30,23171.501738,25849.627008,84064.583631,2401.0,134095.811592,2024-04-30
164402,2024-04-30,4433.630463,9086.049443,20953.873218,2401.0,48561.718409,2024-04-30
164906,2024-04-30,9207.799792,55671.045548,73396.840476,2401.0,65799.932332,2024-04-30
166016,2024-04-30,1755.731045,3290.914889,2755.625989,2457.514102,3125.793357,2024-04-30
168204,2024-04-30,18163.275482,6085.940335,17241.603152,2401.0,49547.18306,2024-04-30
530028,2024-04-30,22327.785815,194687.722985,17176.611934,6854.311227,10771.444913,2024-04-30
000086,2024-05-01,2202.982079,1349.977361,7263.33204,4528.049509,4196.735587,2024-05-01
000192,2024-05-01,1855.036908,1749.819511,3611.108206,2574.780863,3185.83959,2024-05-01
000385,2024-05-01,2275.567884,1680.606578,2534.514566,2417.954231,2579.019421,2024-05-01
000402,2024-05-01,1726.786609,1406.786069,3107.426273,2521.092466,2884.901997,2024-05-01
000965,2024-05-01,1372.86916,1478.350286,2524.624598,2401.0,2557.826633,2024-05-01
001016,2024-05-01,1479.225894,1365.98123,4780.950115,2401.0,3275.555726,2024-05-01
001316,2024-05-01,3200.778935,2335.728168,6559.731471,3029.719383,4431.975536,2024-05-01
001338,2024-05-01,3121.640617,2910.289791,5538.23908,3033.957941,4642.490565,2024-05-01
001407,2024-05-01,1349.977361,1350.545783,2408.064263,2405.944984,2417.954231,2024-05-01
001480,2024-05-01,1600.852263,2138.364586,5635.725906,2401.0,6794.971421,2024-05-01
050027,2024-05-01,8201.547104,9609.185568,12446.381608,4942.015305,6676.998233,2024-05-01
100050,2024-05-01,1988.576946,1607.436529,2947.067509,2483.651874,2812.140091,2024-05-01
160717,2024-05-01,1404.272766,1369.833602,2983.801676,2401.0,2671.561263,2024-05-01
161024,2024-05-01,1430.41064,2246.736644,7163.725935,2401.0,7780.436072,2024-05-01
161028,2024-05-01,2308.067965,2839.362543,31781.268711,2401.0,30489.921483,2024-05-01
164402,2024-05-01,1414.13952,1687.826621,9150.903042,2401.0,11992.149514,2024-05-01
164906,2024-05-01,1739.434566,5306.083882,29753.11888,2401.0,17619.541208,2024-05-01
166016,2024-05-01,1411.954645,1429.144289,2542.991681,2417.954231,2682.157657,2024-05-01
168204,2024-05-01,3001.838943,1962.014246,10061.486509,2401.0,14942.185632,2024-05-01
530028,2024-05-01,8151.365741,7766.807964,10039.587294,4373.342155,5130.63112,2024-05-01
000086,2024-05-02,1966.500716,1349.977361,4716.665324,3489.602887,3361.033306,2024-05-02
000192,2024-05-02,1986.187298,3227.876894,2908.214064,2480.119743,2754.919563,2024-05-02
000385,2024-05-02,1761.255738,1731.221492,2467.40407,2408.770689,2494.954694,2024-05-02
000402,2024-05-02,1412.444171,2730.049635,2718.891823,2449.743413,2626.349981,2024-05-02
000965,2024-05-02,1372.79384,1439.219392,2447.624134,2401.0,2485.771153,2024-05-02
001016,2024-05-02,1495.789623,1372.33325,3863.302386,2401.0,2938.590394,2024-05-02
001316,2024-05-02,2116.852334,1777.521059,4310.470217,2724.543233,3488.190035,2024-05-02
001338,2024-05-02,2770.193556,1805.169829,4017.303314,2704.763298,3584.970434,2024-05-02
001407,2024-05-02,1349.977361,1349.977361,2405.238558,2401.706426,2408.064263,2024-05-02
001480,2024-05-02,1388.233405,1464.065121,3855.531697,2401.0,4465.883997,2024-05-02
050027,2024-05-02,3879.95274,4192.906906,7009.725008,3471.235804,4735.738834,2024-05-02
100050,2024-05-02,1352.957647,1349.977361,2713.946839,2434.908461,2694.166903,2024-05-02
160717,2024-05-02,1354.258136,1373.961841,2805.782255,2401.0,2605.863619,2024-05-02
161024,2024-05-02,1373.340858,1931.990404,4670.04119,2401.0,5239.420767,2024-05-02
161028,2024-05-02,1581.589206,2273.105571,16509.039106,2401.0,16992.941103,2024-05-02
164402,2024-05-02,1408.788117,1509.327603,5547.422622,2401.0,7339.626077,2024-05-02
164906,2024-05-02,2453.191943,3912.709179,19362.294824,2401.0,12823.613238,2024-05-02
166016,2024-05-02,1350.085735,1350.071755,2449.036987,2408.770689,2520.38604,2024-05-02
168204,2024-05-02,2041.366277,1715.418494,6256.6746,2401.0,9112.756024,2024-05-02
530028,2024-05-02,5390.141949,24611.83774,5927.479957,3426.730949,3781.356938,2024-05-02
000086,2024-05-03,2129.39842,1349.977361,4436.214094,3334.189107,3345.491928,2024-05-03
000192,2024-05-03,1939.440146,1772.280089,2851.699962,2475.174759,2741.497464,2024-05-03
000385,2024-05-03,1745.899242,1669.737581,2459.633381,2408.770689,2479.413316,2024-05-03
000402,2024-05-03,1396.269884,2383.941838,2687.102641,2441.972724,2636.946375,2024-05-03
000965,2024-05-03,1393.782157,1384.03093,2447.624134,2401.0,2470.229775,2024-05-03
001016,2024-05-03,1988.227548,2238.603875,3858.357402,2401.0,2933.64541,2024-05-03
001316,2024-05-03,2790.896361,1909.185142,4234.882606,2701.937592,3452.162295,2024-05-03
001338,2024-05-03,3937.7748,1453.110996,3921.935767,2670.14841,3487.483608,2024-05-03
001407,2024-05-03,1349.977361,1350.151409,2409.477115,2401.706426,2408.064263,2024-05-03
001480,2024-05-03,1428.245055,1806.995174,3760.16415,2401.0,4398.067075,2024-05-03
050027,2024-05-03,5161.100519,4091.122257,6440.345431,3389.996783,4626.242761,2024-05-03
100050,2024-05-03,1369.538879,1392.362728,2725.956086,2430.669903,2665.909853,2024-05-03
160717,2024-05-03,1435.647058,1353.305582,2802.95655,2401.0,2609.395751,2024-05-03
161024,2024-05-03,1378.828108,1546.434828,4547.829445,2401.0,5074.117019,2024-05-03
